GIP_GXP,TRADING_DATE,TRADING_PERIOD,PRICE
OTA2201,29/10/07,6,30.93
OTA2201,29/10/07,7,30.37
OTA2201,29/10/07,8,30.38
OTA2201,29/10/07,9,27.38
OTA2201,29/10/07,10,27.37
OTA2201,29/10/07,11,31.8
OTA2201,29/10/07,12,32.17
OTA2201,29/10/07,13,38.19
OTA2201,29/10/07,14,44.21
OTA2201,29/10/07,15,45.76
OTA2201,29/10/07,16,46.24
OTA2201,29/10/07,17,44.65
OTA2201,29/10/07,18,40.26
OTA2201,29/10/07,19,41.09
OTA2201,29/10/07,20,34.97
OTA2201,29/10/07,21,34.52
OTA2201,29/10/07,22,34.58
OTA2201,29/10/07,23,36.57
OTA2201,29/10/07,24,34.64
OTA2201,29/10/07,25,34.04
OTA2201,29/10/07,26,34.57
OTA2201,29/10/07,27,36.15
OTA2201,29/10/07,28,36.14
OTA2201,29/10/07,29,30.32
OTA2201,29/10/07,30,30.39
OTA2201,29/10/07,31,31.38
OTA2201,29/10/07,32,31.32
OTA2201,29/10/07,33,31.39
OTA2201,29/10/07,34,31.4
OTA2201,29/10/07,35,33.82
OTA2201,29/10/07,36,35.31
OTA2201,29/10/07,37,31.29
OTA2201,29/10/07,38,34.25
OTA2201,29/10/07,39,26.96
OTA2201,29/10/07,40,29.55
OTA2201,29/10/07,41,35.46
OTA2201,29/10/07,42,35.46
OTA2201,29/10/07,43,36.81
OTA2201,29/10/07,44,36.9
OTA2201,29/10/07,45,31.43
OTA2201,29/10/07,46,32.67
OTA2201,29/10/07,47,30.87
OTA2201,29/10/07,48,30.2
OTA2201,30/10/07,1,29.79
OTA2201,30/10/07,2,28.49
OTA2201,30/10/07,3,28.42
OTA2201,30/10/07,4,26.27
OTA2201,30/10/07,5,22.95
OTA2201,30/10/07,6,17.75
OTA2201,30/10/07,7,27.26
OTA2201,30/10/07,8,27.66
OTA2201,30/10/07,9,27.69
OTA2201,30/10/07,10,27.69
OTA2201,30/10/07,11,28.52
OTA2201,30/10/07,12,29.41
OTA2201,30/10/07,13,33.42
OTA2201,30/10/07,14,35.93
OTA2201,30/10/07,15,38.08
OTA2201,30/10/07,16,58.23
OTA2201,30/10/07,17,58.75
OTA2201,30/10/07,18,58.22
OTA2201,30/10/07,19,47.21
OTA2201,30/10/07,20,36.67
OTA2201,30/10/07,21,34.66
OTA2201,30/10/07,22,33.23
OTA2201,30/10/07,23,33.46
OTA2201,30/10/07,24,29.27
OTA2201,30/10/07,25,29.35
OTA2201,30/10/07,26,29.51
OTA2201,30/10/07,27,34.62
OTA2201,30/10/07,28,34.82
OTA2201,30/10/07,29,35.07
OTA2201,30/10/07,30,34.95
OTA2201,30/10/07,31,34.52
OTA2201,30/10/07,32,34.53
OTA2201,30/10/07,33,32.39
OTA2201,30/10/07,34,30.22
OTA2201,30/10/07,35,30.36
OTA2201,30/10/07,36,30.75
OTA2201,30/10/07,37,30.59
OTA2201,30/10/07,38,29.27
OTA2201,30/10/07,39,29.27
OTA2201,30/10/07,40,23.02
OTA2201,30/10/07,41,30.43
OTA2201,30/10/07,42,30.75
OTA2201,30/10/07,43,29.94
OTA2201,30/10/07,44,28.92
OTA2201,30/10/07,45,28.66
OTA2201,30/10/07,46,28.98
OTA2201,30/10/07,47,27.65
OTA2201,30/10/07,48,27.06
OTA2201,31/10/07,1,32.26
OTA2201,31/10/07,2,32.27
OTA2201,31/10/07,3,32.27
OTA2201,31/10/07,4,31.6
OTA2201,31/10/07,5,31.6
OTA2201,31/10/07,6,31.56
OTA2201,31/10/07,7,31.51
OTA2201,31/10/07,8,30.92
OTA2201,31/10/07,9,31.51
OTA2201,31/10/07,10,31.54
OTA2201,31/10/07,11,32.33
OTA2201,31/10/07,12,34.29
OTA2201,31/10/07,13,35.13
OTA2201,31/10/07,14,35.69
OTA2201,31/10/07,15,37.59
OTA2201,31/10/07,16,37.81
OTA2201,31/10/07,17,47.25
OTA2201,31/10/07,18,37.8
OTA2201,31/10/07,19,37.57
OTA2201,31/10/07,20,36.84
OTA2201,31/10/07,21,37.59
OTA2201,31/10/07,22,37.6
OTA2201,31/10/07,23,37.65
OTA2201,31/10/07,24,36.85
OTA2201,31/10/07,25,35.74
OTA2201,31/10/07,26,35.56
OTA2201,31/10/07,27,36.06
OTA2201,31/10/07,28,36.06
OTA2201,31/10/07,29,36.06
OTA2201,31/10/07,30,36.06
OTA2201,31/10/07,31,35.92
OTA2201,31/10/07,32,37.7
OTA2201,31/10/07,33,41.92
OTA2201,31/10/07,34,38.01
OTA2201,31/10/07,35,35.07
OTA2201,31/10/07,36,34.23
OTA2201,31/10/07,37,33.36
OTA2201,31/10/07,38,33.35
OTA2201,31/10/07,39,32.8
OTA2201,31/10/07,40,32.02
OTA2201,31/10/07,41,33.54
OTA2201,31/10/07,42,35.29
OTA2201,31/10/07,43,34.67
OTA2201,31/10/07,44,33.33
OTA2201,31/10/07,45,31.59
OTA2201,31/10/07,46,33.63
OTA2201,31/10/07,47,31.56
OTA2201,31/10/07,48,29.85
OTA2201,1/11/07,1,30.01
OTA2201,1/11/07,2,29.94
OTA2201,1/11/07,3,29.62
OTA2201,1/11/07,4,29.59
OTA2201,1/11/07,5,29.41
OTA2201,1/11/07,6,22.53
OTA2201,1/11/07,7,29.51
OTA2201,1/11/07,8,29.51
OTA2201,1/11/07,9,29.51
OTA2201,1/11/07,10,29.16
OTA2201,1/11/07,11,29.88
OTA2201,1/11/07,12,31.49
OTA2201,1/11/07,13,33.42
OTA2201,1/11/07,14,34.65
OTA2201,1/11/07,15,39.72
OTA2201,1/11/07,16,40.11
OTA2201,1/11/07,17,42.95
OTA2201,1/11/07,18,38.31
OTA2201,1/11/07,19,39.85
OTA2201,1/11/07,20,37.49
OTA2201,1/11/07,21,37.8
OTA2201,1/11/07,22,36.69
OTA2201,1/11/07,23,36.56
OTA2201,1/11/07,24,36.45
OTA2201,1/11/07,25,35.02
OTA2201,1/11/07,26,36.74
OTA2201,1/11/07,27,36.66
OTA2201,1/11/07,28,36.57
OTA2201,1/11/07,29,36.74
OTA2201,1/11/07,30,36.73
OTA2201,1/11/07,31,36.58
OTA2201,1/11/07,32,36.07
OTA2201,1/11/07,33,36.67
OTA2201,1/11/07,34,37.24
OTA2201,1/11/07,35,37.92
OTA2201,1/11/07,36,39.48
OTA2201,1/11/07,37,42.34
OTA2201,1/11/07,38,43.09
OTA2201,1/11/07,39,41.63
OTA2201,1/11/07,40,40.38
OTA2201,1/11/07,41,40.58
OTA2201,1/11/07,42,37.71
OTA2201,1/11/07,43,33.98
OTA2201,1/11/07,44,33.01
OTA2201,1/11/07,45,32.13
OTA2201,1/11/07,46,31.99
OTA2201,1/11/07,47,32.65
OTA2201,1/11/07,48,32.05
OTA2201,2/11/07,1,32.66
OTA2201,2/11/07,2,30.38
OTA2201,2/11/07,3,31.15
OTA2201,2/11/07,4,32.5
OTA2201,2/11/07,5,31.13
OTA2201,2/11/07,6,27.47
OTA2201,2/11/07,7,22.93
OTA2201,2/11/07,8,22.05
OTA2201,2/11/07,9,22.06
OTA2201,2/11/07,10,27.46
OTA2201,2/11/07,11,25.3
OTA2201,2/11/07,12,27.52
OTA2201,2/11/07,13,31.13
OTA2201,2/11/07,14,33.71
OTA2201,2/11/07,15,42.11
OTA2201,2/11/07,16,44.27
OTA2201,2/11/07,17,55.32
OTA2201,2/11/07,18,51.82
OTA2201,2/11/07,19,43.81
OTA2201,2/11/07,20,40.95
OTA2201,2/11/07,21,40.89
OTA2201,2/11/07,22,38.35
OTA2201,2/11/07,23,42.61
OTA2201,2/11/07,24,41.97
OTA2201,2/11/07,25,37.52
OTA2201,2/11/07,26,37.6
OTA2201,2/11/07,27,42.99
OTA2201,2/11/07,28,37.6
OTA2201,2/11/07,29,37.7
OTA2201,2/11/07,30,37.69
OTA2201,2/11/07,31,37.72
OTA2201,2/11/07,32,38.22
OTA2201,2/11/07,33,38.1
OTA2201,2/11/07,34,38.04
OTA2201,2/11/07,35,37.77
OTA2201,2/11/07,36,37.26
OTA2201,2/11/07,37,36.91
OTA2201,2/11/07,38,36.76
OTA2201,2/11/07,39,36.61
OTA2201,2/11/07,40,37.03
OTA2201,2/11/07,41,37.23
OTA2201,2/11/07,42,36.5
OTA2201,2/11/07,43,33.87
OTA2201,2/11/07,44,32.85
OTA2201,2/11/07,45,32.01
OTA2201,2/11/07,46,30.59
OTA2201,2/11/07,47,30.01
OTA2201,2/11/07,48,25.49
OTA2201,3/11/07,1,31.66
OTA2201,3/11/07,2,32.16
OTA2201,3/11/07,3,32.32
OTA2201,3/11/07,4,32.15
OTA2201,3/11/07,5,31.57
OTA2201,3/11/07,6,24.88
OTA2201,3/11/07,7,32.6
OTA2201,3/11/07,8,19.28
OTA2201,3/11/07,9,19.28
OTA2201,3/11/07,10,19.28
OTA2201,3/11/07,11,25.35
OTA2201,3/11/07,12,32.62
OTA2201,3/11/07,13,33.5
OTA2201,3/11/07,14,33.51
OTA2201,3/11/07,15,33.61
OTA2201,3/11/07,16,34.01
OTA2201,3/11/07,17,34.24
OTA2201,3/11/07,18,35.97
OTA2201,3/11/07,19,38.05
OTA2201,3/11/07,20,38.01
OTA2201,3/11/07,21,37.68
OTA2201,3/11/07,22,37.68
OTA2201,3/11/07,23,34.75
OTA2201,3/11/07,24,34.95
OTA2201,3/11/07,25,33.6
OTA2201,3/11/07,26,30.01
OTA2201,3/11/07,27,32.32
OTA2201,3/11/07,28,30.01
OTA2201,3/11/07,29,30.26
OTA2201,3/11/07,30,31.59
OTA2201,3/11/07,31,31.41
OTA2201,3/11/07,32,31.73
OTA2201,3/11/07,33,31.6
OTA2201,3/11/07,34,31.56
OTA2201,3/11/07,35,32.41
OTA2201,3/11/07,36,32.99
OTA2201,3/11/07,37,32.4
OTA2201,3/11/07,38,32.37
OTA2201,3/11/07,39,32.27
OTA2201,3/11/07,40,30.97
OTA2201,3/11/07,41,30.99
OTA2201,3/11/07,42,30.01
OTA2201,3/11/07,43,30.01
OTA2201,3/11/07,44,30.01
OTA2201,3/11/07,45,30.01
OTA2201,3/11/07,46,30.34
OTA2201,3/11/07,47,30.01
OTA2201,3/11/07,48,25.48
OTA2201,4/11/07,1,21.62
OTA2201,4/11/07,2,20.3
OTA2201,4/11/07,3,21.44
OTA2201,4/11/07,4,19.8
OTA2201,4/11/07,5,11.63
OTA2201,4/11/07,6,11.6
OTA2201,4/11/07,7,11.86
OTA2201,4/11/07,8,11.71
OTA2201,4/11/07,9,11.7
OTA2201,4/11/07,10,11.94
OTA2201,4/11/07,11,20.3
OTA2201,4/11/07,12,20.34
OTA2201,4/11/07,13,23.81
OTA2201,4/11/07,14,25.72
OTA2201,4/11/07,15,25.34
OTA2201,4/11/07,16,25.37
OTA2201,4/11/07,17,26.64
OTA2201,4/11/07,18,25.94
OTA2201,4/11/07,19,30.01
OTA2201,4/11/07,20,30.01
OTA2201,4/11/07,21,32.73
OTA2201,4/11/07,22,32.75
OTA2201,4/11/07,23,30.01
OTA2201,4/11/07,24,26.65
OTA2201,4/11/07,25,30.01
OTA2201,4/11/07,26,31.13
OTA2201,4/11/07,27,31.47
OTA2201,4/11/07,28,31.42
OTA2201,4/11/07,29,31.01
OTA2201,4/11/07,30,31.28
OTA2201,4/11/07,31,31.8
OTA2201,4/11/07,32,32.16
OTA2201,4/11/07,33,33.89
OTA2201,4/11/07,34,33.84
OTA2201,4/11/07,35,34.14
OTA2201,4/11/07,36,34.94
OTA2201,4/11/07,37,36.29
OTA2201,4/11/07,38,35.07
OTA2201,4/11/07,39,35.06
OTA2201,4/11/07,40,34.9
OTA2201,4/11/07,41,35.73
OTA2201,4/11/07,42,35.12
OTA2201,4/11/07,43,32.63
OTA2201,4/11/07,44,30.01
OTA2201,4/11/07,45,25.62
OTA2201,4/11/07,46,25.64
OTA2201,4/11/07,47,25.41
OTA2201,4/11/07,48,12.3
OTA2201,5/11/07,1,12.25
OTA2201,5/11/07,2,9.83
OTA2201,5/11/07,3,10.18
OTA2201,5/11/07,4,9.3
OTA2201,5/11/07,5,0.41
OTA2201,5/11/07,6,6.98
OTA2201,5/11/07,7,5
OTA2201,5/11/07,8,4.89
OTA2201,5/11/07,9,6.4
OTA2201,5/11/07,10,9.45
OTA2201,5/11/07,11,10.18
OTA2201,5/11/07,12,21.35
OTA2201,5/11/07,13,31.21
OTA2201,5/11/07,14,34
OTA2201,5/11/07,15,35.62
OTA2201,5/11/07,16,37.02
OTA2201,5/11/07,17,38.63
OTA2201,5/11/07,18,35.88
OTA2201,5/11/07,19,37.88
OTA2201,5/11/07,20,36.82
OTA2201,5/11/07,21,38.39
OTA2201,5/11/07,22,37.3
OTA2201,5/11/07,23,38.46
OTA2201,5/11/07,24,37.4
OTA2201,5/11/07,25,37.01
OTA2201,5/11/07,26,36.23
OTA2201,5/11/07,27,36.79
OTA2201,5/11/07,28,36.05
OTA2201,5/11/07,29,34.36
OTA2201,5/11/07,30,34.36
OTA2201,5/11/07,31,34.36
OTA2201,5/11/07,32,54.81
OTA2201,5/11/07,33,117.53
OTA2201,5/11/07,34,58.44
OTA2201,5/11/07,35,56.55
OTA2201,5/11/07,36,44.07
OTA2201,5/11/07,37,46.57
OTA2201,5/11/07,38,51.42
OTA2201,5/11/07,39,43.11
OTA2201,5/11/07,40,37.81
OTA2201,5/11/07,41,36.95
OTA2201,5/11/07,42,36.63
OTA2201,5/11/07,43,36.1
OTA2201,5/11/07,44,36.2
OTA2201,5/11/07,45,36.19
OTA2201,5/11/07,46,34.2
OTA2201,5/11/07,47,33.98
OTA2201,5/11/07,48,31.85
OTA2201,6/11/07,1,31.95
OTA2201,6/11/07,2,28.93
OTA2201,6/11/07,3,25.48
OTA2201,6/11/07,4,25.33
OTA2201,6/11/07,5,20.33
OTA2201,6/11/07,6,20.33
OTA2201,6/11/07,7,28.72
OTA2201,6/11/07,8,25.45
OTA2201,6/11/07,9,25.59
OTA2201,6/11/07,10,30.42
OTA2201,6/11/07,11,29.06
OTA2201,6/11/07,12,29.34
OTA2201,6/11/07,13,30.62
OTA2201,6/11/07,14,34.01
OTA2201,6/11/07,15,40.02
OTA2201,6/11/07,16,42.08
OTA2201,6/11/07,17,44.21
OTA2201,6/11/07,18,43.91
OTA2201,6/11/07,19,43.91
OTA2201,6/11/07,20,43.91
OTA2201,6/11/07,21,47.08
OTA2201,6/11/07,22,43.55
OTA2201,6/11/07,23,43.05
OTA2201,6/11/07,24,42.55
OTA2201,6/11/07,25,42.2
OTA2201,6/11/07,26,42.4
OTA2201,6/11/07,27,42.27
OTA2201,6/11/07,28,38.56
OTA2201,6/11/07,29,38.55
OTA2201,6/11/07,30,37.15
OTA2201,6/11/07,31,38.55
OTA2201,6/11/07,32,39.98
OTA2201,6/11/07,33,45.68
OTA2201,6/11/07,34,45.66
OTA2201,6/11/07,35,48.54
OTA2201,6/11/07,36,48.59
OTA2201,6/11/07,37,48.31
OTA2201,6/11/07,38,48.31
OTA2201,6/11/07,39,45.23
OTA2201,6/11/07,40,44.68
OTA2201,6/11/07,41,44.8
OTA2201,6/11/07,42,44.77
OTA2201,6/11/07,43,39.6
OTA2201,6/11/07,44,38.11
OTA2201,6/11/07,45,37.98
OTA2201,6/11/07,46,34.01
OTA2201,6/11/07,47,33.39
OTA2201,6/11/07,48,32.19
OTA2201,7/11/07,1,33.73
OTA2201,7/11/07,2,32.68
OTA2201,7/11/07,3,30.97
OTA2201,7/11/07,4,31.58
OTA2201,7/11/07,5,30.33
OTA2201,7/11/07,6,31.57
OTA2201,7/11/07,7,31.05
OTA2201,7/11/07,8,31.57
OTA2201,7/11/07,9,31.73
OTA2201,7/11/07,10,32.47
OTA2201,7/11/07,11,33.11
OTA2201,7/11/07,12,33.36
OTA2201,7/11/07,13,35.62
OTA2201,7/11/07,14,40.02
OTA2201,7/11/07,15,46.31
OTA2201,7/11/07,16,65.33
OTA2201,7/11/07,17,66.22
OTA2201,7/11/07,18,57.51
OTA2201,7/11/07,19,48.96
OTA2201,7/11/07,20,45.5
OTA2201,7/11/07,21,48.96
OTA2201,7/11/07,22,49.87
OTA2201,7/11/07,23,44.38
OTA2201,7/11/07,24,43.08
OTA2201,7/11/07,25,43.49
OTA2201,7/11/07,26,42.14
OTA2201,7/11/07,27,43.96
OTA2201,7/11/07,28,43.51
OTA2201,7/11/07,29,39.58
OTA2201,7/11/07,30,39.06
OTA2201,7/11/07,31,39.47
OTA2201,7/11/07,32,43.12
OTA2201,7/11/07,33,43.73
OTA2201,7/11/07,34,44.3
OTA2201,7/11/07,35,43.25
OTA2201,7/11/07,36,44.26
OTA2201,7/11/07,37,44.43
OTA2201,7/11/07,38,44.53
OTA2201,7/11/07,39,41.8
OTA2201,7/11/07,40,41.77
OTA2201,7/11/07,41,44.47
OTA2201,7/11/07,42,44.78
OTA2201,7/11/07,43,44.72
OTA2201,7/11/07,44,43.1
OTA2201,7/11/07,45,39.01
OTA2201,7/11/07,46,38.02
OTA2201,7/11/07,47,35.65
OTA2201,7/11/07,48,34.01
OTA2201,8/11/07,1,34.34
OTA2201,8/11/07,2,34.37
OTA2201,8/11/07,3,34.04
OTA2201,8/11/07,4,33.99
OTA2201,8/11/07,5,33.75
OTA2201,8/11/07,6,33.73
OTA2201,8/11/07,7,33.73
OTA2201,8/11/07,8,33.94
OTA2201,8/11/07,9,34.01
OTA2201,8/11/07,10,34.01
OTA2201,8/11/07,11,33.97
OTA2201,8/11/07,12,35.55
OTA2201,8/11/07,13,37.01
OTA2201,8/11/07,14,40.06
OTA2201,8/11/07,15,46.38
OTA2201,8/11/07,16,57.49
OTA2201,8/11/07,17,57.49
OTA2201,8/11/07,18,50.15
OTA2201,8/11/07,19,46.51
OTA2201,8/11/07,20,46.78
OTA2201,8/11/07,21,47.78
OTA2201,8/11/07,22,47.45
OTA2201,8/11/07,23,46.42
OTA2201,8/11/07,24,42.12
OTA2201,8/11/07,25,42.01
OTA2201,8/11/07,26,41.82
OTA2201,8/11/07,27,41.82
OTA2201,8/11/07,28,41.73
OTA2201,8/11/07,29,39.47
OTA2201,8/11/07,30,38.94
OTA2201,8/11/07,31,38.94
OTA2201,8/11/07,32,39.07
OTA2201,8/11/07,33,39.42
OTA2201,8/11/07,34,38.88
OTA2201,8/11/07,35,39.21
OTA2201,8/11/07,36,39.44
OTA2201,8/11/07,37,39.29
OTA2201,8/11/07,38,39.54
OTA2201,8/11/07,39,39.04
OTA2201,8/11/07,40,39.05
OTA2201,8/11/07,41,39.47
OTA2201,8/11/07,42,40.43
OTA2201,8/11/07,43,39.46
OTA2201,8/11/07,44,38.64
OTA2201,8/11/07,45,38.07
OTA2201,8/11/07,46,37.2
OTA2201,8/11/07,47,37.01
OTA2201,8/11/07,48,37.22
OTA2201,9/11/07,1,37.24
OTA2201,9/11/07,2,37.1
OTA2201,9/11/07,3,35.73
OTA2201,9/11/07,4,33.29
OTA2201,9/11/07,5,33.22
OTA2201,9/11/07,6,32.62
OTA2201,9/11/07,7,32.65
OTA2201,9/11/07,8,31.6
OTA2201,9/11/07,9,32.49
OTA2201,9/11/07,10,32.55
OTA2201,9/11/07,11,33.53
OTA2201,9/11/07,12,36.76
OTA2201,9/11/07,13,34.98
OTA2201,9/11/07,14,39.75
OTA2201,9/11/07,15,46.23
OTA2201,9/11/07,16,57.11
OTA2201,9/11/07,17,50.6
OTA2201,9/11/07,18,57.5
OTA2201,9/11/07,19,50.27
OTA2201,9/11/07,20,50.29
OTA2201,9/11/07,21,50.39
OTA2201,9/11/07,22,50.27
OTA2201,9/11/07,23,50.15
OTA2201,9/11/07,24,50.35
OTA2201,9/11/07,25,50.09
OTA2201,9/11/07,26,49.15
OTA2201,9/11/07,27,46.43
OTA2201,9/11/07,28,47.27
OTA2201,9/11/07,29,43.92
OTA2201,9/11/07,30,41.07
OTA2201,9/11/07,31,40.64
OTA2201,9/11/07,32,40.89
OTA2201,9/11/07,33,40.72
OTA2201,9/11/07,34,40.41
OTA2201,9/11/07,35,40.39
OTA2201,9/11/07,36,39.96
OTA2201,9/11/07,37,39.33
OTA2201,9/11/07,38,38.64
OTA2201,9/11/07,39,36.68
OTA2201,9/11/07,40,37.01
OTA2201,9/11/07,41,37.91
OTA2201,9/11/07,42,39.58
OTA2201,9/11/07,43,39.45
OTA2201,9/11/07,44,39.21
OTA2201,9/11/07,45,37.32
OTA2201,9/11/07,46,37.01
OTA2201,9/11/07,47,37.09
OTA2201,9/11/07,48,37.33
OTA2201,10/11/07,1,37.2
OTA2201,10/11/07,2,37.01
OTA2201,10/11/07,3,34.27
OTA2201,10/11/07,4,34.2
OTA2201,10/11/07,5,33.8
OTA2201,10/11/07,6,33.8
OTA2201,10/11/07,7,32.65
OTA2201,10/11/07,8,34.01
OTA2201,10/11/07,9,34.01
OTA2201,10/11/07,10,34.44
OTA2201,10/11/07,11,36.71
OTA2201,10/11/07,12,37.1
OTA2201,10/11/07,13,37.1
OTA2201,10/11/07,14,37.55
OTA2201,10/11/07,15,37.15
OTA2201,10/11/07,16,37.39
OTA2201,10/11/07,17,38.98
OTA2201,10/11/07,18,42.69
OTA2201,10/11/07,19,43.9
OTA2201,10/11/07,20,43.85
OTA2201,10/11/07,21,44.15
OTA2201,10/11/07,22,43.66
OTA2201,10/11/07,23,40.05
OTA2201,10/11/07,24,39.69
OTA2201,10/11/07,25,39.53
OTA2201,10/11/07,26,39.17
OTA2201,10/11/07,27,39.02
OTA2201,10/11/07,28,38.3
OTA2201,10/11/07,29,37.92
OTA2201,10/11/07,30,37.92
OTA2201,10/11/07,31,37.66
OTA2201,10/11/07,32,38.02
OTA2201,10/11/07,33,38.02
OTA2201,10/11/07,34,39.18
OTA2201,10/11/07,35,39.65
OTA2201,10/11/07,36,39.29
OTA2201,10/11/07,37,38.48
OTA2201,10/11/07,38,37.77
OTA2201,10/11/07,39,37.09
OTA2201,10/11/07,40,37.04
OTA2201,10/11/07,41,37.07
OTA2201,10/11/07,42,38.95
OTA2201,10/11/07,43,38.82
OTA2201,10/11/07,44,37.71
OTA2201,10/11/07,45,36.19
OTA2201,10/11/07,46,34.51
OTA2201,10/11/07,47,34.34
OTA2201,10/11/07,48,34.29
OTA2201,11/11/07,1,38.51
OTA2201,11/11/07,2,38.05
OTA2201,11/11/07,3,35.01
OTA2201,11/11/07,4,34.69
OTA2201,11/11/07,5,34.64
OTA2201,11/11/07,6,34.43
OTA2201,11/11/07,7,34.36
OTA2201,11/11/07,8,34.37
OTA2201,11/11/07,9,33.52
OTA2201,11/11/07,10,34.35
OTA2201,11/11/07,11,34.67
OTA2201,11/11/07,12,34.67
OTA2201,11/11/07,13,35.01
OTA2201,11/11/07,14,35.01
OTA2201,11/11/07,15,35.37
OTA2201,11/11/07,16,35.79
OTA2201,11/11/07,17,37.01
OTA2201,11/11/07,18,37.01
OTA2201,11/11/07,19,37.96
OTA2201,11/11/07,20,39.03
OTA2201,11/11/07,21,39.02
OTA2201,11/11/07,22,37.93
OTA2201,11/11/07,23,37.16
OTA2201,11/11/07,24,37.47
OTA2201,11/11/07,25,37.01
OTA2201,11/11/07,26,36.05
OTA2201,11/11/07,27,35.85
OTA2201,11/11/07,28,35.94
OTA2201,11/11/07,29,35.71
OTA2201,11/11/07,30,36.01
OTA2201,11/11/07,31,36.01
OTA2201,11/11/07,32,38.84
OTA2201,11/11/07,33,39.29
OTA2201,11/11/07,34,39.02
OTA2201,11/11/07,35,39.51
OTA2201,11/11/07,36,39.63
OTA2201,11/11/07,37,39.2
OTA2201,11/11/07,38,41.82
OTA2201,11/11/07,39,41.74
OTA2201,11/11/07,40,39.58
OTA2201,11/11/07,41,45.84
OTA2201,11/11/07,42,47.66
OTA2201,11/11/07,43,45.41
OTA2201,11/11/07,44,41.71
OTA2201,11/11/07,45,39.17
OTA2201,11/11/07,46,37.01
OTA2201,11/11/07,47,37.01
OTA2201,11/11/07,48,34.79
OTA2201,12/11/07,1,34.11
OTA2201,12/11/07,2,34.53
OTA2201,12/11/07,3,34.01
OTA2201,12/11/07,4,33.89
OTA2201,12/11/07,5,33.89
OTA2201,12/11/07,6,33.82
OTA2201,12/11/07,7,33.59
OTA2201,12/11/07,8,33.59
OTA2201,12/11/07,9,33.86
OTA2201,12/11/07,10,33.89
OTA2201,12/11/07,11,34.01
OTA2201,12/11/07,12,34.55
OTA2201,12/11/07,13,38.01
OTA2201,12/11/07,14,39.07
OTA2201,12/11/07,15,39.47
OTA2201,12/11/07,16,40.56
OTA2201,12/11/07,17,47.65
OTA2201,12/11/07,18,44.02
OTA2201,12/11/07,19,41.3
OTA2201,12/11/07,20,44.02
OTA2201,12/11/07,21,44.5
OTA2201,12/11/07,22,44.33
OTA2201,12/11/07,23,44.33
OTA2201,12/11/07,24,42.25
OTA2201,12/11/07,25,42.28
OTA2201,12/11/07,26,41.79
OTA2201,12/11/07,27,41.62
OTA2201,12/11/07,28,41.2
OTA2201,12/11/07,29,41.67
OTA2201,12/11/07,30,41.57
OTA2201,12/11/07,31,42.86
OTA2201,12/11/07,32,44.58
OTA2201,12/11/07,33,44.73
OTA2201,12/11/07,34,44.48
OTA2201,12/11/07,35,44.67
OTA2201,12/11/07,36,44.84
OTA2201,12/11/07,37,44.33
OTA2201,12/11/07,38,44.78
OTA2201,12/11/07,39,43.43
OTA2201,12/11/07,40,43.27
OTA2201,12/11/07,41,44.3
OTA2201,12/11/07,42,44.29
OTA2201,12/11/07,43,41.66
OTA2201,12/11/07,44,38.56
OTA2201,12/11/07,45,37.6
OTA2201,12/11/07,46,37.26
OTA2201,12/11/07,47,38.01
OTA2201,12/11/07,48,36.01
OTA2201,13/11/07,1,35.29
OTA2201,13/11/07,2,35.92
OTA2201,13/11/07,3,34.42
OTA2201,13/11/07,4,34.45
OTA2201,13/11/07,5,34.45
OTA2201,13/11/07,6,34.01
OTA2201,13/11/07,7,26.47
OTA2201,13/11/07,8,25.45
OTA2201,13/11/07,9,25.45
OTA2201,13/11/07,10,34.01
OTA2201,13/11/07,11,34.62
OTA2201,13/11/07,12,37.01
OTA2201,13/11/07,13,37.2
OTA2201,13/11/07,14,38.39
OTA2201,13/11/07,15,39.7
OTA2201,13/11/07,16,43.73
OTA2201,13/11/07,17,43.84
OTA2201,13/11/07,18,42.56
OTA2201,13/11/07,19,40.99
OTA2201,13/11/07,20,42.43
OTA2201,13/11/07,21,43.38
OTA2201,13/11/07,22,43.39
OTA2201,13/11/07,23,40.97
OTA2201,13/11/07,24,40.54
OTA2201,13/11/07,25,40.85
OTA2201,13/11/07,26,40.68
OTA2201,13/11/07,27,40.67
OTA2201,13/11/07,28,40.35
OTA2201,13/11/07,29,41.07
OTA2201,13/11/07,30,41.08
OTA2201,13/11/07,31,41.66
OTA2201,13/11/07,32,43.81
OTA2201,13/11/07,33,43.65
OTA2201,13/11/07,34,43.75
OTA2201,13/11/07,35,44.46
OTA2201,13/11/07,36,45.63
OTA2201,13/11/07,37,44.96
OTA2201,13/11/07,38,44.29
OTA2201,13/11/07,39,43.28
OTA2201,13/11/07,40,41.65
OTA2201,13/11/07,41,42.17
OTA2201,13/11/07,42,41.54
OTA2201,13/11/07,43,39.49
OTA2201,13/11/07,44,38.02
OTA2201,13/11/07,45,37.47
OTA2201,13/11/07,46,37.78
OTA2201,13/11/07,47,37.71
OTA2201,13/11/07,48,37.27
OTA2201,14/11/07,1,35.94
OTA2201,14/11/07,2,35.2
OTA2201,14/11/07,3,34.54
OTA2201,14/11/07,4,34.65
OTA2201,14/11/07,5,34.67
OTA2201,14/11/07,6,34.43
OTA2201,14/11/07,7,34.43
OTA2201,14/11/07,8,34.43
OTA2201,14/11/07,9,36.01
OTA2201,14/11/07,10,36.71
OTA2201,14/11/07,11,37.73
OTA2201,14/11/07,12,38.01
OTA2201,14/11/07,13,38.01
